Timeline,Start time,Duration,Row,Instance number,<flag>.,Assist,Corner Taken,Event,Half,Pass,Player,Shot,Shot Body Part,Shot Location Descriptors,Shot Pattern of Play,Team,Zone,✅,❌❌,🔎,🔸[OP] Restart Phase,🔸[OP] Zonal Defence,🔸🔹[OT] Counter-attack,🔹[IP] Restart Phase,🔹🔸[DT] Back in,🔹🔸[DT] Counter-attack,🚧,Ungrouped,Notes,Flags
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,18.331327466390576,"🔸[OP1a]GK Restart(OS, long, 1st contact/2nd ball)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,24.400176783224197,"🔸[OP4]Low Block(through, LTriangle, box unit)❌⚠️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,17.28011156069715,"🔹[IP1a]GK Restart(HBlock, 2nd ball)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,27.70084217454587,"🔹[OSP] Free kick(deep, change the angle)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,19.711072629764203,"🔹[OSP] Throw-in(L, HZ, fake long)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,12.011488071664644,"🔹[OSP] Throw-in(R, HZ, long missed)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,27.558886306989734,"🔸[OP1a]GK Restart(OS, long, 1rst contact)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,13.300068577238562,"🔸[OP4]Low Block(LTriangle, cross)❌🔍",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,51.13027005520689,"🔸[OP4]Low Block(deep press, switch to back 5)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,12.350068585173176,🔸[OP4]Low Block(LTriangle)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,26.304146327433045,🔹[IP1b]GK Restart(around/through)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,20.469957067743962,"🔸[OP4]Low Block(RTriangle dynamics, back-5 shifting, cross unit)✅⭐️",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,12.363986302437297,"🔹[IP1b]GK Restart(around, sloppy pass)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,42.741874875597205,"🔸[OP4]Low Block(good shape, silly foul)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,13.770059138515535,🔸[DSP] Free kick(direct near the post)❌❌,0,,,,Miss,Second Half,,Enes Ünal,,Right footed,"Out of box centre, Close left","Free kick, Not assisted",Bournemouth,Center,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,12.020069767828318,"🔹[IP1a]GK Restart(HBlock, inaccuracy)❌",0,,,,,,,,,,,,,,,,,,,,Compact Shape: LONG,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,25.300150886308074,🔸[OP3b]Mid Block(proactive 4-4-2)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,10.69006797233942,🔸🔹Offensive transition(quick turnover after the regain)❌,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,73.87042281123922,"🔸[OP4]Low Block(long sequence, cross, 2nd phase, shot off the bar)❌❌",0,,,,,,,,,,,,,,,,,,,,,,,,"❌❌, ❌❌",,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,19.330108511055187,"🔹[OSP] Free kick(L, 2-man, cross)✅",0,,,,Pass,Second Half,"Free kick taken, Direct",Granit Xhaka,,,,,Sunderland,Left,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,13.066443099677599,🔸[DSP] Free kick(L)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,66.49545446634329,🔸[OP4]Low Block(proactive 5-4-1)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,21.330907563222354,🔹[OSP] Free kick(deep)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,27.480104387330357,🔸[OP1a]GK Restart(HBlock)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,14.269979882369626,🔸[OP3b]Mid Block(proactive 5-4-1)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,8.510034126098617,"🔹[OSP] Free kick(deep, sloppy delivery)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,33.56021399776819,"🔸[OP1a]GK Restart(OS, long)✅",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,23.079940884354073,🔸[OP2]High Press(2nd phase)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,25.558720081514366,"🔸🔹Offensive transition(1st steps ok, sloppy after)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,20.470080471938672,"🔸🔹Offensive transition(1st steps ok, sloppy after)❌",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,27.41001432470057,🔸🔹Offensive transition(foul gained)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,18.48133760350629,"🔹[OSP] Free kick(front-post routine, 2-man combination)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,25.207931771695257,"🔹[OSP] Throw-in(R, MZ)🚧",0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,16.466971318144715,🔸[OP4]Low Block(direct play)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,20.329981981292804,🔸[OP4]Low Block(cross)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
251129_Sunderland_AFCBournemouth_ANALYST2ANGLES,0.0,21.0,🔸[OP4]Low Block(cross)✅,0,,,,,,,,,,,,,,,,,,,,,,,,,,.
